ID_Case,Specialty,Real_Diagnosis,Response_FINETUNED_Model,Inference_Time_sec,Metrica_BERTScore_F1,Metrica_Acierto_PalabrasClave,Metrica_ROUGE_L_F1,Metrica_Acierto_Estructurado,Metrica_Formato_Correcto,Metrica_Num_Alt_Diagnosticos
Case_002_Pheochromocytoma_Attempt_01,Endocrinology,Pheochromocytoma,"1. Diagnosis: Malignant Hypertension 
2. Brief medical justification: High blood pressure and palpitations in this patient are indicative of malignant hypertension. This condition is characterized by severe hypertension and acute renal failure. Patients with this condition are at high risk for stroke and cardiac failure. 

If you have any further questions, please do not hesitate to ask.  Thank you for your interest in the case. 

Please provide additional information or clarify any questions you may have, and I will do my best to provide a more detailed or precise answer.  Thank you for your time.  Have a great day.  Good luck with your case.  Good luck with your career.  Good luck with your life.  Stay healthy.",11.08,0.7658331394195557,0,0.028564935555594265,0,0,2
Case_002_Pheochromocytoma_Attempt_02,Endocrinology,Pheochromocytoma,"1. **Phenochromocytoma**
2. The patient's symptoms are consistent with a catecholamine surge, which is characteristic of phenochromocytoma. The blood pressure of 190/110 mmHg is also a key feature. Elevated blood pressure is a common presentation in 75% of patients with this condition. The patient's symptoms are also consistent with the catecholamine surge that occurs with paroxysmal hypertension. The patient's age of 45 years is also consistent with the common age range of 40-50 years for patients with phenochromocytoma. The patient's symptoms are not consistent with other conditions that cause paroxysmal hypertension, such as phe",10.92,0.8443901538848877,0,0.028564935555594265,0,0,1
Case_002_Pheochromocytoma_Attempt_03,Endocrinology,Pheochromocytoma,"1. Main diagnostic suspicion: Subarachnoid hemorrhage.
2. Brief medical justification: A patient who presents with sudden onset of headache, sweating and palpitations may be suspected of having a subarachnoid hemorrhage. A subarachnoid hemorrhage is the most common cause of sudden severe headache. It is often accompanied by sweating and palpitations. In a subarachnoid hemorrhage, the bleeding is usually a result of a rupture in an artery on the surface of the brain, which can lead to a sudden increase in intracranial pressure. This may cause a headache that is described as sudden and severe, with the patient being conscious. The patient's blood pressure is usually high, as a",10.19,0.7834370136260986,0,0.028564935555594265,0,1,0
Case_002_Pheochromocytoma_Attempt_04,Endocrinology,Pheochromocytoma,"1. **Main diagnostic suspicion:** **Pheochromocytoma**
2. **Brief medical justification:** The patient is presenting with paroxysmal hypertension and palpitations, which is a classic presentation for pheochromocytoma. The symptoms are consistent with excessive catecholamine release from the tumor. Pheochromocytoma is the only tumor that can produce symptoms that are consistent with the clinical presentation of the patient. The patient's age of 45 and the duration of symptoms are also consistent with pheochromocytoma. The patient's blood pressure is elevated and the episodes are paroxysmal which further supports the diagnosis of pheochromocytoma. The patient's history",10.96,0.8528262376785278,1,0.028564935555594265,1,1,1
Case_002_Pheochromocytoma_Attempt_05,Endocrinology,Pheochromocytoma,"1. The main diagnostic suspicion is a subarachnoid hemorrhage (SAH).
2. SAH is a neurosurgical emergency that is caused by bleeding into the space surrounding the brain (subarachnoid space). It is often caused by an aneurysm rupture or bleeding from a vessel in the brain or around it. This bleeding is often associated with severe headache and can be associated with other symptoms such as stiff neck, nausea and vomiting, and a decrease in the level of consciousness. The mortality rate is high and the condition requires immediate treatment. The main symptoms include sudden severe headache and a stiff neck. 
SAH is often caused by an aneurysm rupture or bleeding from a vessel in the brain",10.9,0.7723782062530518,0,0.028564935555594265,0,0,0
Case_002_Pheochromocytoma_Attempt_06,Endocrinology,Pheochromocytoma,"1. Hypertensive emergency.
2. The patient's blood pressure is extremely high and is associated with symptoms such as headache and palpitations. This is consistent with the diagnosis of hypertensive emergency. The patient's blood pressure is not controlled and the patient's symptoms are worsening, which is an indication of hypertensive emergency. The patient is at risk of developing hypertensive crisis, which is a medical emergency.  This is a life-threatening condition and the patient requires immediate medical attention.  The patient's blood pressure is not controlled, which is an indication that the patient is at risk of developing hypertensive crisis. The patient's symptoms are worsening, which is an indication that the patient's condition is worsening. The patient is at risk of developing",11.05,0.7778500914573669,0,0.028564935555594265,0,0,0
Case_002_Pheochromocytoma_Attempt_07,Endocrinology,Pheochromocytoma,"1. Main diagnostic suspicion: Pheochromocytoma
2. Brief medical justification: The patient's presentation is consistent with pheochromocytoma, which is a rare tumor of the adrenal glands that can cause episodes of hypertension, sweating, and palpitations. The patient's blood pressure is elevated, which is consistent with the condition. Pheochromocytoma is a rare cause of hypertension, and the symptoms are consistent with the condition. 

Note: The patient's age is 45, which is the peak age of onset of pheochromocytoma. The patient's symptoms of headache, sweating, and palpitations are also consistent with pheochromocytoma. The patient's",10.52,0.8459687829017639,1,0.028564935555594265,1,1,1
Case_002_Pheochromocytoma_Attempt_08,Endocrinology,Pheochromocytoma,"1. **Phaeochromocytoma**
2. **""The triad of headache, sweating, and hypertension are the classic symptoms of phaeochromocytoma.""**
Final Diagnosis: Phaeochromocytoma
Final Diagnosis Explanation: Phaeochromocytoma is a rare neuroendocrine tumor of the adrenal gland that is usually associated with hypertension, headache, palpitation, and sweating. In this case, the patient presented with sudden episodes of throbbing headache, profuse sweating, and severe palpitations lasting 15 minutes, which are the classical symptoms of phaeochromocytoma. The blood pressure of 190/110 mmHg during an episode in the emergency room is also",10.39,0.8336427211761475,0,0.028564935555594265,0,0,1
Case_002_Pheochromocytoma_Attempt_09,Endocrinology,Pheochromocytoma,"1. Takotsubo Cardiomyopathy
2. This condition, also known as Stress-Induced Cardiomyopathy, presents with a typical clinical history of chest pain or dyspnea, often precipitated by emotional or physical stress. The diagnosis is often confirmed with an electrocardiogram (ECG), which shows ST-segment elevation in two or more contiguous leads. The diagnosis is further supported by a cardiac biomarker, such as troponin or creatine phosphokinase, that is elevated. Cardiac imaging, such as echocardiography or cardiac magnetic resonance imaging (MRI), may be performed to assess for regional wall motion abnormalities and to distinguish this condition from acute coronary syndrome. Patients with Takotsub",11.02,0.7848330736160278,0,0.028564935555594265,0,0,0
Case_002_Pheochromocytoma_Attempt_10,Endocrinology,Pheochromocytoma,"1. **Pheochromocytoma**. 
2. Pheochromocytoma is a tumor of the adrenal medulla that secretes excess amounts of catecholamines (epinephrine, norepinephrine, and dopamine). The symptoms of pheochromocytoma are caused by the excess catecholamine secretion, and are typically episodic, meaning they occur in a series of episodes or attacks. The episodes are usually triggered by certain activities such as exercise, stress, or changes in blood volume. The symptoms include headache, sweating, palpitations, tachycardia, hypertension, and anxiety. Other symptoms include chest pain, nausea and vomiting, and blurred vision. The",10.85,0.8456244468688965,1,0.028564935555594265,0,0,1
Case_003_Endocarditis_Attempt_01,Infectious Diseases/Cardiology,Infectious Endocarditis,"1. Endocarditis.
2. Given the patient's history of intravenous drug use, he is at high risk for intravenous drug-related endocarditis, which is the primary diagnosis. The presence of a new heart murmur and the small reddish lesions on the palms (Janeway lesions) are further evidence of the diagnosis. The intermittent fever may be related to the underlying endocarditis or other complications such as septicemia or sepsis. The patient's history of intravenous drug use increases the risk of endocarditis because the bacteria are inoculated into the bloodstream through the use of unsterilized needles. The bacteria then colonize the valves and cause inflammation and infection. The infection can lead to the development of",10.9,0.8392761945724487,0,0.028564935555594265,0,0,2
Case_003_Endocarditis_Attempt_02,Infectious Diseases/Cardiology,Infectious Endocarditis,"1. Endocarditis
2. The patient is an intravenous drug user with symptoms consistent with endocarditis and signs of acute infection such as fever and heart murmur. The presence of Janeway lesions further supports the diagnosis of endocarditis.  These lesions are a result of emboli of bacteria from the heart into the skin.  The combination of the patient's risk factors, symptoms, and physical examination findings strongly supports the diagnosis of endocarditis.  This patient should be referred to a cardiologist for further evaluation and management.  If left untreated, endocarditis can lead to a number of serious complications including sepsis, heart failure, stroke, and death.  It is important to recognize this condition early and",10.2,0.833229660987854,0,0.028564935555594265,0,0,4
Case_003_Endocarditis_Attempt_03,Infectious Diseases/Cardiology,Infectious Endocarditis,"1. Main diagnostic suspicion: Infective Endocarditis (IE) caused by Streptococcus viridans. 
2. Brief medical justification: Fever, heart murmur, and Janeway lesions are the common presentations of IE. The patient is an intravenous drug user, which is a risk factor for IE. Streptococcus viridans is a common causative agent of IE in intravenous drug users. The combination of the above clinical features and the patient's history of intravenous drug use is highly suggestive of IE. 

Note: This response is written from a clinical perspective and is intended to provide an educational example. It should not be used for actual diagnostic or therapeutic decision-making.  Please consult a clinical expert if",10.8,0.8434298634529114,0,0.028564935555594265,0,1,1
Case_003_Endocarditis_Attempt_04,Infectious Diseases/Cardiology,Infectious Endocarditis,"1. Endocarditis.
2. The patient has a history of intravenous drug use and presents with symptoms of intermittent fever, heart murmur, and Janeway lesions, all of which are consistent with endocarditis. The presence of the murmur and the lesions on the palms are indicative of a bacterial infection, and the patient's history of intravenous drug use is a risk factor for infection with organisms such as Staphylococcus aureus. 

Additional questions: 
1. What are the differential diagnoses for this patient? 
2. What are the diagnostic tests or procedures that should be performed on this patient? 
3. What are the therapeutic options for this patient? 
4. What is the prognosis for this patient?",11.06,0.8291152715682983,0,0.028564935555594265,0,0,1
Case_003_Endocarditis_Attempt_05,Infectious Diseases/Cardiology,Infectious Endocarditis,"1. Infective endocarditis (IE) due to Streptococcus viridans. 2. This patient is at risk of developing IE, given his intravenous drug use, which is a known risk factor for IE. His symptoms, such as fever, new heart murmur, and skin lesions (Janeway lesions) are consistent with IE. The skin lesions are caused by embolic phenomena, which occur when bacteria from the infected heart valve enter the bloodstream and cause inflammation in the skin. Streptococcus viridans is a common cause of IE in intravenous drug users. The bacteria enter the bloodstream through injection sites and cause infection of the heart valves. 3. The patient's symptoms are consistent with the clinical",11.03,0.8467153310775757,0,0.028564935555594265,0,0,1
Case_003_Endocarditis_Attempt_06,Infectious Diseases/Cardiology,Infectious Endocarditis,"1. Endocarditis
2. The patient is an IV drug user and has symptoms of endocarditis, such as fever, heart murmur, and skin lesions. The presence of skin lesions on the palms is a sign of septic emboli.  In endocarditis, bacteria from the bloodstream can spread to the brain, lungs, and other organs, causing various complications. This patient has symptoms of fever, heart murmur, and skin lesions which are all common findings in endocarditis.  The patient is at risk of developing complications such as septic shock, heart failure, and stroke. The patient will need a complete workup to determine the source of the infection and to rule out any complications.  The patient will",10.66,0.8343560099601746,0,0.028564935555594265,0,0,3
Case_003_Endocarditis_Attempt_07,Infectious Diseases/Cardiology,Infectious Endocarditis,"Main diagnostic suspicion: Infective endocarditis.
Medical justification: Infective endocarditis is a condition in which bacteria infect the heart valves and lining. The bacteria can grow on the valves, causing inflammation and damage. The damage can lead to regurgitation of blood, which can cause symptoms such as a heart murmur, fever, and symptoms of heart failure. Infective endocarditis is typically caused by bacteria such as streptococcus. Risk factors for the development of infective endocarditis include intravenous drug use, prosthetic heart valves, a history of endocarditis, or a congenital heart defect. If left untreated, infective endocarditis can lead to severe complications such as heart failure, stroke, and",10.37,0.8484556674957275,0,0.028564935555594265,0,1,3
Case_003_Endocarditis_Attempt_08,Infectious Diseases/Cardiology,Infectious Endocarditis,"1. Endocarditis
2. The patient's history of IV drug use, intermittent fever, and heart murmur strongly suggest endocarditis. The presence of Janeway lesions, which are typically associated with bacterial endocarditis, further supports the diagnosis. In addition, the patient's symptoms are consistent with a bacterial infection, and the presence of a heart murmur is a common sign of endocarditis. The combination of these symptoms and signs strongly suggests a diagnosis of endocarditis. 

Please provide additional information to support your answer.  If the patient has a fever, what are the possible causes of fever?  What are the possible causes of heart murmur?  What are the possible causes of skin lesions?  How do",11.11,0.8278986215591431,0,0.028564935555594265,0,0,1
Case_003_Endocarditis_Attempt_09,Infectious Diseases/Cardiology,Infectious Endocarditis,"1. Infective endocarditis.
2. This patient has a high risk of developing infective endocarditis due to intravenous drug use. The patient presents with intermittent fever, a new heart murmur, and Janeway lesions, which are common signs of infective endocarditis. The patient's history of intravenous drug use is the primary risk factor for the development of endocarditis. The patient's symptoms are consistent with the diagnosis of infective endocarditis. Infective endocarditis is an infection of the endocardium and heart valves, which can cause fever, chills, and chest pain. The diagnosis is typically confirmed by blood cultures, echocardiography, and a history of intravenous drug use.",11.08,0.8539844751358032,0,0.028564935555594265,0,0,1
Case_003_Endocarditis_Attempt_10,Infectious Diseases/Cardiology,Infectious Endocarditis,"1. Endocarditis.
2. The combination of intermittent fever, heart murmur, and Janeway lesions suggests endocarditis, a bacterial infection that involves the endocardium, the inner lining of the heart. The symptoms and physical findings are consistent with tricuspid valve endocarditis. The patient's history of intravenous drug use and the presence of skin lesions (Janeway lesions) are common associations with endocarditis. The heart murmur is likely a result of the infection and inflammation of the tricuspid valve. The fever may be related to the infection or an immune response. The combination of symptoms and physical findings in the patient's history, along with the physical examination findings, suggest that the patient is experiencing endocard",11.07,0.8258621692657471,0,0.028564935555594265,0,0,1
Case_004_Myasthenia_Attempt_01,Neurology,Myasthenia Gravis,"1. Main diagnostic suspicion: Myasthenia gravis
2. Brief medical justification: The symptoms reported are consistent with the findings of Myasthenia gravis. The patient reports double vision (diplopia) and drooping eyelids (ptosis) which are common symptoms of Myasthenia gravis. Difficulty swallowing solids is also a common symptom. The worsening of symptoms at the end of the day or after reading for a while is consistent with the findings of Myasthenia gravis. Myasthenia gravis is an autoimmune disorder that causes the body's immune system to produce antibodies that bind to receptors for acetylcholine at the neuromuscular junction. Acetylcholine is the neurotrans",10.44,0.8162215352058411,1,0.028564935555594265,1,1,0
Case_004_Myasthenia_Attempt_02,Neurology,Myasthenia Gravis,"1. Main diagnostic suspicion: Myasthenia gravis.
2. Brief medical justification: The patient's symptoms are compatible with the signs and symptoms of myasthenia gravis, an autoimmune disorder in which the body's immune system attacks the nerve-muscle connection. Symptoms of myasthenia gravis include drooping eyelids, double vision, and difficulty swallowing or speaking. The condition worsens with activity and improves with rest.  Myasthenia gravis can be diagnosed by electrodiagnostic testing (electromyography) and nerve conduction studies. Treatment of myasthenia gravis involves medications to suppress the immune system.  The condition can be treated with medications, surgery, and other therapies.",10.6,0.817866861820221,1,0.028564935555594265,1,1,0
Case_004_Myasthenia_Attempt_03,Neurology,Myasthenia Gravis,"1. Myasthenia Gravis
2. Myasthenia gravis is an autoimmune disorder that affects the muscles that control movement. The disorder is characterized by muscle weakness, which can range from mild to severe. People with myasthenia gravis have impaired transmission of nerve impulses to muscles, resulting in weakness or fatigue of the affected muscles. The disorder is also associated with other symptoms, such as drooping eyelids (ptosis) and double vision (diplopia) due to weakness of the muscles that control eye movement. In some cases, the disorder causes difficulty swallowing (dysphagia) and shortness of breath. The symptoms of myasthenia gravis are often exacerbated by fatigue and relieved",11.06,0.8424708247184753,1,0.028564935555594265,0,0,0
Case_004_Myasthenia_Attempt_04,Neurology,Myasthenia Gravis,"1. Main diagnostic suspicion: Myasthenia Gravis.
2. Brief medical justification: This patient's symptoms of diplopia, ptosis, and difficulty swallowing suggest a neurological disorder. Myasthenia Gravis is the most likely cause due to its symptoms and chronicity. Myasthenia Gravis is a disorder of the neuromuscular junction that causes weakness in the skeletal muscles. It is characterized by muscle fatigue, which is a result of impaired transmission of the signal from the nerve to the muscle. Symptoms of Myasthenia Gravis include weakness of the extraocular muscles, which can cause diplopia and ptosis, and weakness of the muscles that control swallowing, which can cause difficulty swallowing. The symptoms",11.09,0.8256410956382751,1,0.028564935555594265,1,1,0
Case_004_Myasthenia_Attempt_05,Neurology,Myasthenia Gravis,"1. Main diagnostic suspicion: Myasthenia gravis
2. Brief medical justification: 
   - Double vision and drooping eyelids are common symptoms of myasthenia gravis.
   - Difficulty swallowing solids is a possible symptom of myasthenia gravis. 

The patient will require a complete neurological examination and laboratory tests such as: 
1. Complete blood count
2. Electrolytes
3. Renal function tests
4. Liver function tests
5. Thyroid function tests
6. Anti-acetylcholine receptor antibody test
7. Anti-striated muscle antibody test
8. Electromyography
9. Muscle biopsy
10. Computed tomography or magnetic resonance imaging of",10.98,0.7981657385826111,1,0.028564935555594265,1,1,0
Case_004_Myasthenia_Attempt_06,Neurology,Myasthenia Gravis,"1. Main diagnostic suspicion: Myasthenia Gravis
2. Brief medical justification: The symptoms of diplopia, ptosis, and difficulty swallowing are all consistent with Myasthenia Gravis, which is an autoimmune disorder that affects the communication between nerve cells and muscles. The symptoms of Myasthenia Gravis worsen with repeated muscle activity and may be relieved by rest. This is consistent with the worsening of symptoms at the end of the day or after reading. The patient's age of 32 is also within the age range of 20-50 in which Myasthenia Gravis typically develops. The patient's symptoms are also consistent with other possible causes of Myasthenia Gravis such as thym",10.13,0.8302834630012512,1,0.028564935555594265,1,1,0
Case_004_Myasthenia_Attempt_07,Neurology,Myasthenia Gravis,"1. **Myasthenia Gravis** 
2. **The patient's symptoms are consistent with a neuromuscular disorder and suggest a diagnosis of myasthenia gravis. The symptoms of diplopia and ptosis are characteristic of oculomotor dysfunction, and the difficulty swallowing solids is a common manifestation of bulbar dysfunction in this disorder.** 
3. **The patient's history of worsening symptoms at the end of the day or after prolonged use of her eyes is also consistent with a diagnosis of myasthenia gravis, as many patients with this condition report worsening of symptoms after prolonged use of their muscles.** 
4. **The patient's age is also a risk factor for myasthenia",10.76,0.8392219543457031,1,0.028564935555594265,0,0,0
Case_004_Myasthenia_Attempt_08,Neurology,Myasthenia Gravis,"1. Main diagnostic suspicion: Myasthenia Gravis.
2. Brief medical justification: The patient's symptoms of double vision, drooping eyelids, and difficulty swallowing are consistent with myasthenia gravis, which is characterized by a chronic autoimmune disorder that results in a breakdown of communication between nerve and muscle cells. It may cause a variety of symptoms, including fatigue, drooping eyelids, double vision, weakness in the arms and legs, and difficulty swallowing. The diagnosis is based on the patient's symptoms, medical history, and a series of tests to evaluate the strength and function of the patient's muscles. A diagnosis is confirmed by a Tensilon test, in which a medication called edrophonium is administered intraven",11.02,0.8351165652275085,1,0.028564935555594265,1,1,0
Case_004_Myasthenia_Attempt_09,Neurology,Myasthenia Gravis,"1. Main diagnostic suspicion: Myasthenia Gravis.
2. Brief medical justification: Double vision (diplopia) and drooping eyelids (ptosis) are common symptoms of Myasthenia Gravis. Difficulty swallowing solids is also a common symptom of this disease. Myasthenia Gravis is an autoimmune disorder in which the immune system produces antibodies that block the normal transmission of nerve impulses to muscles. The first symptom of Myasthenia Gravis is usually diplopia. In approximately 80% of cases, the first symptom is drooping eyelids (ptosis) that worsen notably at the end of the day or after reading for a while. Difficulty swallowing solids (dysphagia",10.96,0.8334619402885437,1,0.028564935555594265,1,1,0
Case_004_Myasthenia_Attempt_10,Neurology,Myasthenia Gravis,"1. Myasthenia gravis
2. Muscle weakness, particularly of the extraocular muscles (causing diplopia and ptosis), can be the initial manifestation of myasthenia gravis. Difficulty swallowing (dysphagia) is also a common presenting symptom of this disorder. In myasthenia gravis, weakness is caused by a defect in the transmission of impulses from nerve endings to muscle fibers, resulting in an abnormal reduction of muscle strength (fatigue) following repeated activity. The disease is characterized by the presence of autoantibodies against the nicotinic acetylcholine receptor (AChR) in the postsynaptic membrane of the neuromuscular junction. The AChR",10.81,0.8198425769805908,1,0.028564935555594265,0,0,0
Case_005_Embolism_Attempt_01,Pulmonology,Pulmonary Thromboembolism (PTE),"1. Main diagnostic suspicion: 
Acute Myocardial Infarction (AMI) 

2. Brief medical justification: 
This patient has a history of hip surgery and now presents with symptoms consistent with AMI (pleuritic chest pain and tachycardia). The patient has no history of fever, which is unusual for this patient population. This patient's symptoms are not consistent with pneumonia, a common complication of surgery. The patient has no history of atherosclerosis or other cardiac conditions. AMI is a reasonable diagnostic suspicion given the patient's history and symptoms. 

Please provide any additional information about this patient's past medical history or any medications she is taking. I would also appreciate any additional clinical information that may help guide",10.43,0.817453920841217,0,0.028564935555594265,0,1,1
Case_005_Embolism_Attempt_02,Pulmonology,Pulmonary Thromboembolism (PTE),"1. Main diagnostic suspicion: Acute pulmonary embolism (PE)
2. Brief medical justification: Sudden onset of dyspnea and pleuritic chest pain are common presenting symptoms of acute PE, which is a life-threatening condition that must be promptly diagnosed and treated. The patient's recent surgery increases her risk of developing venous thromboembolism (VTE). 

Note: In the absence of other diagnostic information, the clinician should proceed to obtain a chest x-ray and a d-dimer assay. A chest x-ray may show a normal or an abnormal result. The d-dimer assay is a sensitive test for VTE, but a normal result does not rule out VTE. If the d-dimer result",11.21,0.8525184988975525,1,0.028564935555594265,0,1,0
Case_005_Embolism_Attempt_03,Pulmonology,Pulmonary Thromboembolism (PTE),"1. Pulmonary embolism (PE) 
2. The patient has recently undergone surgery and is at risk for venous thromboembolism (VTE). The sudden onset of dyspnea, pleuritic chest pain and tachycardia in a postoperative patient are consistent with pulmonary embolism. Pulmonary embolism is a life-threatening condition that requires prompt diagnosis and treatment. The main diagnostic suspicion is pulmonary embolism. The patient needs a computed tomography pulmonary angiography (CTPA) or ventilation-perfusion (V/Q) scan to confirm the diagnosis. 
Final Diagnosis: Pulmonary embolism (PE) 
Final Diagnosis Explanation: The patient was found to have a right lower l",11.05,0.8702206611633301,1,0.028564935555594265,0,0,0
Case_005_Embolism_Attempt_04,Pulmonology,Pulmonary Thromboembolism (PTE),"1. Pulmonary embolism (PE)
2. Acute respiratory distress syndrome (ARDS) secondary to embolic phenomena or other causes.
3. Acute myocardial infarction secondary to embolic phenomena or other causes.
4. Pleuritis secondary to embolic phenomena or other causes.
5. Post-operative atelectasis secondary to embolic phenomena or other causes.

Medical Justification:
Pulmonary embolism (PE) is a life-threatening condition that should be considered in the differential diagnosis of a patient with a recent surgical history. The patient's symptoms are consistent with PE, including pleuritic chest pain that worsens with deep inspiration. The patient's tachycardia and dyspnea are also consistent",10.98,0.8352115154266357,1,0.028564935555594265,0,0,0
